Algorithm,Dataset,Fold,Accuracy,Fscore,TrainingTime,NoFeatures,Solution
EvoFS(<class 'NiaPy.algorithms.basic.pso.ParticleSwarmAlgorithm'>),libras_move,3,0.8611111111111112,0.28571428571428575,385.87182246893644,2,[0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0]
DynFS(<class 'NiaPy.algorithms.basic.pso.ParticleSwarmAlgorithm'>),libras_move,3,0.8333333333333334,0.25,1051.2791509442031,15,[0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0]
CART,libras_move,4,0.9722222222222222,0.6666666666666666,0.008496660739183426,90
EvoFS(<class 'NiaPy.algorithms.basic.gwo.GreyWolfOptimizer'>),libras_move,4,0.9166666666666666,0.5714285714285715,388.46513748914003,4,[0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0]
DynFS(<class 'NiaPy.algorithms.basic.gwo.GreyWolfOptimizer'>),libras_move,4,0.8888888888888888,0.3333333333333333,786.2581821344793,4,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0]
EvoFS(<class 'NiaPy.algorithms.modified.jde.SelfAdaptiveDifferentialEvolution'>),libras_move,4,0.9166666666666666,0.5714285714285715,355.35090447962284,4,[0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0]
DynFS(<class 'NiaPy.algorithms.modified.jde.SelfAdaptiveDifferentialEvolution'>),libras_move,4,0.8888888888888888,0.3333333333333333,475.92064859345555,12,[0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0]
EvoFS(<class 'NiaPy.algorithms.basic.ga.GeneticAlgorithm'>),libras_move,4,0.9166666666666666,0.5714285714285715,389.3865689635277,4,[0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0]
DynFS(<class 'NiaPy.algorithms.basic.ga.GeneticAlgorithm'>),libras_move,4,1.0,1.0,1075.3177608028054,13,[0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0]
EvoFS(<class 'NiaPy.algorithms.basic.es.EvolutionStrategyMpL'>),libras_move,4,0.9166666666666666,0.5714285714285715,392.6873305365443,4,[0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0]
DynFS(<class 'NiaPy.algorithms.basic.es.EvolutionStrategyMpL'>),libras_move,4,1.0,1.0,537.1007790230215,18,[1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0]
